,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
632,0.05151042938232422,0.0031660875572369182,0.00443572998046875,0.0008305470777998733,1,1,6,10,100,0.8,"{'colsample_bytree': 1, 'learning_rate': 1, 'max_depth': 6, 'n_estimators': 10, 'reg_lambda': 100, 'subsample': 0.8}",0.8783625730994151,0.8654970760233919,0.9403508771929825,0.8560267857142857,0.8850446428571429,0.8850563909774436,0.029419627206507974,11
706,0.06284627914428711,0.0027315907157563993,0.0041863441467285155,0.0007456011036728383,1,1,15,10,200,0.8,"{'colsample_bytree': 1, 'learning_rate': 1, 'max_depth': 15, 'n_estimators': 10, 'reg_lambda': 200, 'subsample': 0.8}",0.860233918128655,0.8982456140350877,0.923391812865497,0.8571428571428571,0.8861607142857143,0.8850349832915623,0.0246580532248063,12
608,0.0427556037902832,0.0034023063928457675,0.0045506000518798825,0.001316684044333452,1,1,5,10,100,0.8,"{'colsample_bytree': 1, 'learning_rate': 1, 'max_depth': 5, 'n_estimators': 10, 'reg_lambda': 100, 'subsample': 0.8}",0.8783625730994152,0.8573099415204678,0.9508771929824562,0.8565848214285714,0.8805803571428572,0.8847429772347535,0.034575206846611604,13
381,0.06635589599609375,0.0030503323675557525,0.004288864135742187,0.002844872017628799,1,0.5,5,20,100,1,"{'colsample_bytree': 1, 'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 20, 'reg_lambda': 100, 'subsample': 1}",0.8444444444444444,0.9251461988304094,0.9403508771929825,0.841517857142857,0.8716517857142856,0.8846222326649957,0.04095936523983864,14
682,0.06282634735107422,0.00506717935523818,0.00454559326171875,0.001860382092176809,1,1,10,10,200,0.8,"{'colsample_bytree': 1, 'learning_rate': 1, 'max_depth': 10, 'n_estimators': 10, 'reg_lambda': 200, 'subsample': 0.8}",0.860233918128655,0.8982456140350877,0.9210526315789473,0.8571428571428571,0.8861607142857143,0.8845671470342523,0.023937536228937736,15
364,0.02836132049560547,0.0026589573559956496,0.0035625457763671874,0.0010405663072739358,1,0.5,5,8,200,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 8, 'reg_lambda': 200, 'subsample': 0.8}",0.8637426900584795,0.8935672514619883,0.9292397660818713,0.8560267857142857,0.8777901785714286,0.8840733343776106,0.025959826855126426,16
604,0.03556003570556641,0.0019127950667096336,0.0039919853210449215,0.0012662291153630598,1,1,5,8,200,0.8,"{'colsample_bytree': 1, 'learning_rate': 1, 'max_depth': 5, 'n_estimators': 8, 'reg_lambda': 200, 'subsample': 0.8}",0.854970760233918,0.8982456140350877,0.9181286549707602,0.8683035714285714,0.8800223214285714,0.8839341844193817,0.022237704508374336,17
501,0.0809814453125,0.005387350272310638,0.0033772945404052734,0.0004742839550520513,1,0.79,5,20,100,1,"{'colsample_bytree': 1, 'learning_rate': 0.79, 'max_depth': 5, 'n_estimators': 20, 'reg_lambda': 100, 'subsample': 1}",0.8409356725146198,0.9134502923976608,0.9415204678362574,0.8504464285714285,0.8727678571428571,0.8838241436925648,0.03816361829216122,18
489,0.04563331604003906,0.0023426003233594614,0.0035361766815185545,0.00032626306458683943,1,0.79,5,10,100,1,"{'colsample_bytree': 1, 'learning_rate': 0.79, 'max_depth': 5, 'n_estimators': 10, 'reg_lambda': 100, 'subsample': 1}",0.8532163742690059,0.9111111111111112,0.9356725146198831,0.8392857142857142,0.8794642857142857,0.88375,0.0356996366283675,19
360,0.031165933609008788,0.0010452141138828505,0.003326606750488281,0.0006731990039271922,1,0.5,5,8,50,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 8, 'reg_lambda': 50, 'subsample': 0.8}",0.8485380116959063,0.8982456140350876,0.9257309941520468,0.8733258928571429,0.8727678571428572,0.8837216739766081,0.02623614406203208,20
488,0.041528511047363284,0.0025148949175715016,0.003112125396728516,0.00021514395867018127,1,0.79,5,10,100,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.79, 'max_depth': 5, 'n_estimators': 10, 'reg_lambda': 100, 'subsample': 0.8}",0.8502923976608188,0.87953216374269,0.9380116959064327,0.8627232142857143,0.8872767857142857,0.8835672514619883,0.03011952818166545,21
484,0.03921384811401367,0.004431468209913708,0.004974842071533203,0.002739942310095432,1,0.79,5,8,200,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.79, 'max_depth': 5, 'n_estimators': 8, 'reg_lambda': 200, 'subsample': 0.8}",0.8608187134502924,0.8888888888888888,0.9128654970760234,0.8677455357142857,0.8872767857142857,0.8835190841687552,0.0182662461155141,22
482,0.0408116340637207,0.004752073919250975,0.004355812072753906,0.0013659270574035362,1,0.79,5,8,100,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.79, 'max_depth': 5, 'n_estimators': 8, 'reg_lambda': 100, 'subsample': 0.8}",0.8456140350877194,0.8900584795321638,0.9368421052631579,0.8683035714285714,0.8761160714285714,0.8833868525480367,0.030361587625680093,23
490,0.04212775230407715,0.0024534861825440653,0.003789520263671875,0.0009977900038711923,1,0.79,5,10,200,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.79, 'max_depth': 5, 'n_estimators': 10, 'reg_lambda': 200, 'subsample': 0.8}",0.8637426900584795,0.8842105263157896,0.9192982456140351,0.8660714285714286,0.8833705357142856,0.8833386852548036,0.019879699613527955,24
658,0.05541844367980957,0.0050720311069117514,0.0039998054504394535,0.0007147656128394618,1,1,7,10,200,0.8,"{'colsample_bytree': 1, 'learning_rate': 1, 'max_depth': 7, 'n_estimators': 10, 'reg_lambda': 200, 'subsample': 0.8}",0.860233918128655,0.8947368421052632,0.9175438596491228,0.8565848214285714,0.8861607142857143,0.8830520311194654,0.02261443973838118,25
620,0.08103337287902831,0.009627659070704021,0.004326915740966797,0.001025280933725374,1,1,5,20,100,0.8,"{'colsample_bytree': 1, 'learning_rate': 1, 'max_depth': 5, 'n_estimators': 20, 'reg_lambda': 100, 'subsample': 0.8}",0.8666666666666667,0.8678362573099415,0.9438596491228071,0.8705357142857143,0.8649553571428572,0.8827707289055973,0.03059842639592699,26
609,0.04517984390258789,0.004524661002197072,0.003782796859741211,0.0011541303120830933,1,1,5,10,100,1,"{'colsample_bytree': 1, 'learning_rate': 1, 'max_depth': 5, 'n_estimators': 10, 'reg_lambda': 100, 'subsample': 1}",0.8584795321637427,0.9228070175438596,0.9309941520467837,0.8443080357142856,0.8571428571428571,0.8827463189223057,0.036481855177366365,27
416,0.054834604263305664,0.002674619100044322,0.00389246940612793,0.0009211262157582454,1,0.5,7,10,100,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.5, 'max_depth': 7, 'n_estimators': 10, 'reg_lambda': 100, 'subsample': 0.8}",0.8502923976608188,0.8853801169590644,0.939766081871345,0.8398437499999999,0.8984375000000001,0.8827439692982457,0.03577231001837146,28
506,0.04326324462890625,0.0021697416128817026,0.004124069213867187,0.0013197748825060558,1,0.79,6,8,100,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.79, 'max_depth': 6, 'n_estimators': 8, 'reg_lambda': 100, 'subsample': 0.8}",0.8596491228070177,0.8923976608187135,0.9187134502923976,0.8638392857142857,0.8783482142857143,0.8825895467836258,0.021433430660485166,29
614,0.06170058250427246,0.002831597495845768,0.0039138317108154295,0.0007501260419646156,1,1,5,15,100,0.8,"{'colsample_bytree': 1, 'learning_rate': 1, 'max_depth': 5, 'n_estimators': 15, 'reg_lambda': 100, 'subsample': 0.8}",0.8643274853801168,0.8619883040935673,0.9497076023391813,0.8683035714285714,0.8683035714285714,0.8825261069340016,0.03367760540554121,30
