,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
38,0.49259076118469236,0.01997598628594722,0.006401824951171875,0.0032009145107099153,0.8,0.01,12,30,1,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 12, 'n_estimators': 30, 'reg_lambda': 1, 'subsample': 0.8}",0.9328784570596798,0.9401932284541722,0.9344281317178035,0.9314784053156147,0.9263240179792848,0.933060448105311,0.004486927343760647,134
292,0.4398174285888672,0.06417228964057334,0.007996654510498047,1.2579828222535055e-06,1,0.05,10,30,2,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 30, 'reg_lambda': 2, 'subsample': 0.8}",0.9355106744298883,0.9422452120383038,0.9288584619894469,0.925249169435216,0.9334143541137385,0.9330555744013187,0.0058165520718738845,135
21,0.3150672435760498,0.01646417307168711,0.006398391723632812,0.0031991989534527203,0.8,0.01,10,30,1,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 30, 'reg_lambda': 1, 'subsample': 1}",0.933036147501213,0.9449567617744773,0.9309715165135821,0.9268553351573188,0.929450850107485,0.9330541222108153,0.0062836124792673195,136
47,0.7372901439666748,0.02788464089348484,0.011193418502807617,0.0039164090892996805,0.8,0.01,12,50,2,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 12, 'n_estimators': 50, 'reg_lambda': 2, 'subsample': 1}",0.9333454633672973,0.9399061950361539,0.9343792749658004,0.927875219855384,0.9297562048075043,0.933052471606428,0.004159064478483779,137
352,0.7133019924163818,0.018512540973449416,0.011194467544555664,0.003917595632624267,1,0.1,10,50,2,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 50, 'reg_lambda': 2, 'subsample': 0.8}",0.9290635613779721,0.9467949970685948,0.9391000586281023,0.918922220050811,0.9313806918116083,0.9330523057874178,0.009421258687071601,138
347,0.5309781074523926,0.07287102255262341,0.007997226715087891,0.00875935651132332,1,0.1,10,30,2,1,"{'colsample_bytree': 1, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 30, 'reg_lambda': 2, 'subsample': 1}",0.9303432799611838,0.9428070646863397,0.9356617647058822,0.921859732264999,0.9345075239398084,0.9330358731116426,0.006880311471322862,139
425,0.9356065273284913,0.04662465724392627,0.011193132400512696,0.006398274871094264,1,0.2,12,50,2,1,"{'colsample_bytree': 1, 'learning_rate': 0.2, 'max_depth': 12, 'n_estimators': 50, 'reg_lambda': 2, 'subsample': 1}",0.9332848131974769,0.9359976548759039,0.9352770177838577,0.9213650576509673,0.9391733437561071,0.9330195774528626,0.0061275117872358125,140
23,0.31186795234680176,0.017520718155793927,0.006395721435546875,0.0031978689869028958,0.8,0.01,10,30,2,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 30, 'reg_lambda': 2, 'subsample': 1}",0.9316351285783601,0.942923099472347,0.9304463064295485,0.9307516611295681,0.9292737443814736,0.9330059879982595,0.0050158141376599385,141
316,0.8284528732299805,0.019324467603862295,0.009595584869384766,0.003199005276213501,1,0.05,12,50,2,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.05, 'max_depth': 12, 'n_estimators': 50, 'reg_lambda': 2, 'subsample': 0.8}",0.9338731198447355,0.9438086281024038,0.9326998241156929,0.92281243892906,0.9317959742036348,0.9329979970391055,0.006677049406946889,142
318,2.007160711288452,0.045517221011398636,0.007998275756835937,3.287756762683525e-06,1,0.05,12,100,0,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.05, 'max_depth': 12, 'n_estimators': 100, 'reg_lambda': 0, 'subsample': 0.8}",0.9359898107714701,0.9507401797928474,0.9349716630838382,0.9149648231385576,0.9283149306234122,0.9329962814820251,0.01161686543950637,143
99,0.943604850769043,0.0375057739337734,0.015993070602416993,0.008759574245288193,0.8,0.05,12,50,1,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 12, 'n_estimators': 50, 'reg_lambda': 1, 'subsample': 1}",0.932284085395439,0.9428681356263435,0.9325898964236856,0.927203439515341,0.9298539183115107,0.932959895054464,0.00532072778506692,144
341,1.0347678184509277,0.04001492546068539,0.009597444534301757,0.003197480200924614,1,0.1,8,100,2,1,"{'colsample_bytree': 1, 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 100, 'reg_lambda': 2, 'subsample': 1}",0.9327389616690926,0.9508134649208522,0.9321868282196599,0.9214505569669729,0.9275698651553645,0.9329519353863883,0.009807276580270691,145
349,0.8588415622711182,0.02974855834880997,0.007994604110717774,1.4336868646977336e-06,1,0.1,10,50,0,1,"{'colsample_bytree': 1, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 50, 'reg_lambda': 0, 'subsample': 1}",0.934303736050461,0.9418604651162791,0.9424833887043189,0.9147205393785423,0.9312463357435997,0.9329228929986402,0.01007299878457831,146
131,0.481400728225708,0.015507772568191228,0.009602928161621093,0.0032040413239362536,0.8,0.1,10,30,2,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 30, 'reg_lambda': 2, 'subsample': 1}",0.9309133915574964,0.9403214774281804,0.9357228356458862,0.9260858413132694,0.9315639046316201,0.9329214901152906,0.004800186282230709,147
28,0.571901273727417,0.023395429477437644,0.007999992370605469,7.116864474031689e-06,0.8,0.01,10,50,2,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 50, 'reg_lambda': 2, 'subsample': 0.8}",0.9311135371179039,0.941341362126246,0.9337013875317569,0.9305623412155559,0.9277225425053742,0.9328882340993674,0.004633795176108654,148
286,1.4154086112976074,0.13275379975493157,0.012793827056884765,0.003916952879418758,1,0.05,8,100,2,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 100, 'reg_lambda': 2, 'subsample': 0.8}",0.929463852498787,0.9477477037326558,0.9341899550517883,0.9226841899550519,0.930342485831542,0.9328856374139649,0.008304553232960655,149
173,0.5309839725494385,0.010847047422851051,0.007990646362304687,5.261223360441854e-06,0.8,0.2,8,50,2,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 8, 'n_estimators': 50, 'reg_lambda': 2, 'subsample': 1}",0.9288330907326541,0.9482606996286888,0.9382450654680478,0.9197894273988665,0.9292676372874732,0.9328791841031461,0.00965546037459093,150
34,0.930809211730957,0.032227671068201014,0.011193799972534179,0.003915902578272939,0.8,0.01,10,100,2,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 100, 'reg_lambda': 2, 'subsample': 0.8}",0.9352377486656963,0.9410360074262264,0.9315089407856165,0.9280645397693963,0.9284187512214188,0.9328531975736709,0.004838327093598181,151
242,0.6397315979003906,0.023723894888954645,0.006398200988769531,0.0031991010878547168,1,0.01,10,50,1,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 50, 'reg_lambda': 1, 'subsample': 0.8}",0.9321809801067442,0.9398390170021497,0.934049491889779,0.9242231776431503,0.9338784932577683,0.9328342319799183,0.005024168513757966,152
91,1.1899020195007324,0.030928599897075193,0.009596300125122071,0.003197455723965425,0.8,0.05,12,30,0,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 12, 'n_estimators': 30, 'reg_lambda': 0, 'subsample': 1}",0.9355167394468704,0.9441567324604261,0.9373412155559898,0.9174931600547196,0.9295241352354896,0.932806396550699,0.008966706403271267,153
222,0.8780340194702149,0.013757290691261734,0.00639810562133789,0.003199052915505028,1,0.01,8,50,0,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 50, 'reg_lambda': 0, 'subsample': 0.8}",0.9312287724405629,0.947515634160641,0.9255545241352355,0.9283027164354113,0.9312402286495994,0.9327683751642901,0.0076703195601607755,154
169,0.6461278438568115,0.033318189187618176,0.009598636627197265,0.0032042745052954175,0.8,0.2,8,50,0,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 8, 'n_estimators': 50, 'reg_lambda': 0, 'subsample': 1}",0.9382096069868996,0.9471369943326168,0.9359365839359,0.915844244674614,0.9266049443033028,0.9327464748466665,0.010681885995108577,155
294,1.1067376136779785,0.030175628879515522,0.007999467849731445,1.6476776641055102e-06,1,0.05,10,50,0,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 50, 'reg_lambda': 0, 'subsample': 0.8}",0.9294395924308588,0.9464407856165722,0.9345563806918116,0.9229895446550713,0.9302814148915379,0.9327415436571703,0.007784850206727346,156
118,0.6317348003387451,0.05744188155079428,0.007997989654541016,1.6993074113088094e-06,0.8,0.1,8,50,2,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 50, 'reg_lambda': 2, 'subsample': 0.8}",0.9285298398835516,0.9451338675004886,0.9315761188196209,0.9286691420754348,0.9297562048075045,0.9327330346173202,0.006295437945652618,157
220,0.2830813407897949,0.01196769511687576,0.006397867202758789,0.0031989337235446367,1,0.01,8,30,2,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 30, 'reg_lambda': 2, 'subsample': 0.8}",0.9299005337214943,0.9439002345124097,0.9268309067813172,0.9328708227477038,0.9301287375415281,0.9327262470608906,0.005905347513694767,158
98,0.8908184051513672,0.022950518048107455,0.009596633911132812,0.0031993154739810765,0.8,0.05,12,50,1,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 12, 'n_estimators': 50, 'reg_lambda': 1, 'subsample': 0.8}",0.9339762251334304,0.9408711158882157,0.9373045729919874,0.9242353918311511,0.927203439515341,0.932718149072025,0.00618802229404471,159
101,0.9372114181518555,0.022280483332319124,0.012790822982788086,0.003915086785039117,0.8,0.05,12,50,2,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 12, 'n_estimators': 50, 'reg_lambda': 2, 'subsample': 1}",0.9332241630276565,0.9428681356263435,0.9332311412937268,0.9221589798710181,0.9321013289036544,0.9327167497444797,0.006563809103572103,160
335,0.5837573051452637,0.02204622028857799,0.007995796203613282,6.810596874754762e-07,1,0.1,8,50,2,1,"{'colsample_bytree': 1, 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 50, 'reg_lambda': 2, 'subsample': 1}",0.9297671033478893,0.9519982411569279,0.9315761188196209,0.9246628884111784,0.925530095759234,0.9327068894989701,0.009982880903000532,161
117,0.6749128818511962,0.10782714451052808,0.00959477424621582,0.007835804197300164,0.8,0.1,8,50,1,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 50, 'reg_lambda': 1, 'subsample': 1}",0.9258005822416302,0.9413230408442447,0.9381107094000392,0.9227452608950557,0.935545729919875,0.9327050646601689,0.007189290037106,162
85,1.7656649112701417,0.07726398855468344,0.017592573165893556,0.003196773702799293,0.8,0.05,10,100,0,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 100, 'reg_lambda': 0, 'subsample': 1}",0.9304463852498787,0.9457201485245261,0.9306111979675591,0.9236368966191127,0.9329807504397107,0.9326790757601575,0.007227483871395307,163
79,1.0507658004760743,0.06644149984955366,0.0063912391662597655,0.003195626287389116,0.8,0.05,10,50,0,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 50, 'reg_lambda': 0, 'subsample': 1}",0.9303978651140223,0.9474789915966386,0.9272278678913426,0.922281121751026,0.9359610123119015,0.9326693717329861,0.008635336499210283,164
236,0.522981595993042,0.03525756133813009,0.007997751235961914,2.8887045346948547e-06,1,0.01,10,30,1,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 30, 'reg_lambda': 1, 'subsample': 0.8}",0.9301673944687046,0.9403214774281805,0.9326753957396912,0.9235819327731092,0.9365778288059409,0.9326648058431253,0.0057038956405939464,165
82,0.6301357746124268,0.03695978875380159,0.009600067138671875,0.0032060674940443384,0.8,0.05,10,50,2,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 50, 'reg_lambda': 2, 'subsample': 0.8}",0.9343765162542456,0.942141391440297,0.9326082177056869,0.925578952511237,0.9285836427594294,0.9326577441341792,0.00564984583059478,166
96,1.3994154453277587,0.015170343776939318,0.011192893981933594,0.0039193700242932845,0.8,0.05,12,50,0,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 12, 'n_estimators': 50, 'reg_lambda': 0, 'subsample': 0.8}",0.9305434255215914,0.9444620871604454,0.935264803595857,0.9263484463552863,0.926641586867305,0.932652069900097,0.006732174125078201,167
80,0.6445320606231689,0.026572042599918532,0.011198616027832032,0.003921702898264416,0.8,0.05,10,50,1,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 50, 'reg_lambda': 1, 'subsample': 0.8}",0.9314410480349345,0.9429597420363494,0.9334204612077389,0.9291332812194646,0.9262995896032831,0.9326508244203542,0.00567522644433315,168
92,0.5645674228668213,0.020608908197052495,0.012792396545410156,0.0039100507741773255,0.8,0.05,12,30,1,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 12, 'n_estimators': 30, 'reg_lambda': 1, 'subsample': 0.8}",0.9336001940805434,0.9391305940981045,0.9360281903459058,0.9240827144811413,0.9303791283955444,0.9326441642802479,0.00515496280094631,169
147,0.6669232845306396,0.039695758553685984,0.007996082305908203,2.8926374221998405e-06,0.8,0.1,12,30,1,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 12, 'n_estimators': 30, 'reg_lambda': 1, 'subsample': 1}",0.9370754488112568,0.937390072307993,0.9331944987297244,0.925719415673246,0.9298355970295095,0.9326430065103459,0.004434027067549185,170
25,1.1863362312316894,0.06489954997514454,0.007999038696289063,1.4510273031905117e-06,0.8,0.01,10,50,0,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 50, 'reg_lambda': 0, 'subsample': 1}",0.9316108685104318,0.9465262849325777,0.9282416454954074,0.9271179401993356,0.9296951338675005,0.9326383746010507,0.007104912539510586,171
83,0.6333417415618896,0.0274237682087762,0.007994794845581054,1.1579978360489303e-05,0.8,0.05,10,50,2,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 50, 'reg_lambda': 2, 'subsample': 1}",0.9325084910237749,0.9418116083642759,0.9309226597615791,0.9279851475473911,0.9299333105335157,0.9326322434461073,0.0048182667110876634,172
280,0.5677632331848145,0.02676425754933474,0.011191892623901366,0.0039205761449366255,1,0.05,8,50,2,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 50, 'reg_lambda': 2, 'subsample': 0.8}",0.9285055798156235,0.9494882255227672,0.9294081004494822,0.9262079831932772,0.9295485636114912,0.9326316905185281,0.008512682093681062,173
310,0.5229811668395996,0.04540508847209928,0.00799732208251953,2.3428189271046153e-06,1,0.05,12,30,2,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.05, 'max_depth': 12, 'n_estimators': 30, 'reg_lambda': 2, 'subsample': 0.8}",0.9341945657447841,0.9423246042603088,0.931655511041626,0.9214139144029705,0.9334876392417432,0.9326152469382866,0.006692053188498488,174
290,0.47500019073486327,0.044553440512490425,0.00799732208251953,1.1018962868014662e-06,1,0.05,10,30,1,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 30, 'reg_lambda': 1, 'subsample': 0.8}",0.933539543910723,0.9418238225522767,0.9277530779753762,0.9258415575532538,0.9341166699237833,0.9326149343830826,0.005611238992121924,175
320,1.591337251663208,0.06785359407116427,0.009592485427856446,0.0032004387963587254,1,0.05,12,100,1,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.05, 'max_depth': 12, 'n_estimators': 100, 'reg_lambda': 1, 'subsample': 0.8}",0.9305919456574478,0.9435215946843855,0.9377809263240179,0.9177374438147352,0.9333227477037327,0.9325909316368637,0.008620592087494853,176
274,0.31186952590942385,0.013381828654743612,0.007996797561645508,1.7777778513247727e-06,1,0.05,8,30,2,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 30, 'reg_lambda': 2, 'subsample': 0.8}",0.9303493449781659,0.9495126538987688,0.9284859292554231,0.9224276920070354,0.9321685069376587,0.9325888254154104,0.009074032177903122,177
125,0.9963808536529541,0.0380486086497866,0.011200332641601562,0.003917675062953308,0.8,0.1,8,100,2,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 100, 'reg_lambda': 2, 'subsample': 1}",0.9334667637069384,0.9484927692007036,0.9337013875317569,0.9191298612468244,0.9281072894273988,0.9325796142227244,0.00955166430633947,178
51,1.5321545124053955,0.03597776721003675,0.011196041107177734,0.003916797492394203,0.8,0.01,12,100,1,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 12, 'n_estimators': 100, 'reg_lambda': 1, 'subsample': 1}",0.9352559437166423,0.9389107387140903,0.9351793042798515,0.9235269689271057,0.9300065956615204,0.932575910259842,0.005339943970608586,179
86,1.4793830394744873,0.07062929720193815,0.0127960205078125,0.0039128099248210094,0.8,0.05,10,100,1,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 100, 'reg_lambda': 1, 'subsample': 0.8}",0.9302886948083455,0.9457445769005276,0.9351793042798514,0.9216337697869845,0.9299516318155169,0.9325595955182452,0.007899857475494338,180
209,0.7005068302154541,0.01482966474211308,0.009597682952880859,0.0031980763907218704,0.8,0.2,12,50,2,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 12, 'n_estimators': 50, 'reg_lambda': 2, 'subsample': 1}",0.9338791848617176,0.9465873558725816,0.9366938635919484,0.9192153605628298,0.926421731483291,0.9325594992744737,0.009288202522662162,181
155,0.8540455818176269,0.034451546086649305,0.012794113159179688,0.003920690556313701,0.8,0.1,12,50,2,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 12, 'n_estimators': 50, 'reg_lambda': 2, 'subsample': 1}",0.9310407569141194,0.9417505374242721,0.9355090873558726,0.9224643345710376,0.9319547586476451,0.9325438949825893,0.006289017007827643,182
161,1.477785062789917,0.055487531292942587,0.014389848709106446,0.003196177739527936,0.8,0.1,12,100,2,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 12, 'n_estimators': 100, 'reg_lambda': 2, 'subsample': 1}",0.9321931101407084,0.9441323040844245,0.93577779949189,0.922403263631034,0.9282050029314051,0.9325422960558925,0.007301106622275958,183
315,0.9324085235595703,0.029750516766985067,0.00799875259399414,1.472801705501604e-06,1,0.05,12,50,1,1,"{'colsample_bytree': 1, 'learning_rate': 0.05, 'max_depth': 12, 'n_estimators': 50, 'reg_lambda': 1, 'subsample': 1}",0.9352498786996604,0.9366327926519445,0.9392588430721127,0.9105005374242721,0.9410482216142271,0.9325380546924433,0.011201472878411722,184
256,0.44461379051208494,0.010847510642822506,0.006396579742431641,0.0031982901040429838,1,0.01,12,30,2,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.01, 'max_depth': 12, 'n_estimators': 30, 'reg_lambda': 2, 'subsample': 0.8}",0.9340550703541969,0.9386053840140709,0.9348434141098301,0.924546853625171,0.9306050908735587,0.9325311625953654,0.004733368985745824,185
248,1.245877742767334,0.029229077316375453,0.011195135116577149,0.006398105999813914,1,0.01,10,100,1,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 100, 'reg_lambda': 1, 'subsample': 0.8}",0.932544881125667,0.9393687707641196,0.9316677252296267,0.924296462771155,0.9347762360758256,0.9325308151932787,0.004906103000877947,186
159,1.3882222175598145,0.08725168121865462,0.012792110443115234,0.003921489287046818,0.8,0.1,12,100,1,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 12, 'n_estimators': 100, 'reg_lambda': 1, 'subsample': 1}",0.9372998544395925,0.9387580613640805,0.939625268712136,0.9165038108266563,0.9304401993355481,0.9325254389356026,0.008638159526744895,187
108,0.4622017860412598,0.009328329445952684,0.00799565315246582,0.005056865046459017,0.8,0.1,8,30,0,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 30, 'reg_lambda': 0, 'subsample': 0.8}",0.9339883551673944,0.9464652139925738,0.9298050615595076,0.9242109634551495,0.9281072894273988,0.9325153767204049,0.007648633171483494,188
22,0.3038701057434082,0.01011177020504956,0.006398916244506836,0.0031994590438944636,0.8,0.01,10,30,2,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 30, 'reg_lambda': 2, 'subsample': 0.8}",0.9314531780688986,0.9401504787961696,0.9332616767637287,0.9301043091655267,0.9275515438733634,0.9325042373335373,0.0042528173319607825,189
129,0.5117871761322021,0.026278954175119024,0.0031994342803955077,0.003918491179595605,0.8,0.1,10,30,1,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 30, 'reg_lambda': 1, 'subsample': 1}",0.9265283842794759,0.937829783076021,0.9363030095759234,0.929279851475474,0.9324860758256791,0.9324854208465148,0.004216589888278714,190
112,0.42702455520629884,0.03703078678696721,0.006395578384399414,0.0031977910777723686,0.8,0.1,8,30,2,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 30, 'reg_lambda': 2, 'subsample': 0.8}",0.9256550218340611,0.9456590775845222,0.9320646863396522,0.9306783760015634,0.9281805745554034,0.9324475472630406,0.006959404294414504,191
244,0.5965521335601807,0.016464997030714166,0.00799388885498047,2.47955322265625e-06,1,0.01,10,50,2,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 50, 'reg_lambda': 2, 'subsample': 0.8}",0.9318292091217855,0.9408650087942154,0.9313623705296072,0.9256155950752394,0.932467754543678,0.9324279876129051,0.004880321205813186,192
1,0.48738417625427244,0.061871835922669524,0.009597206115722656,0.0031965288315517464,0.8,0.01,8,30,0,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 30, 'reg_lambda': 0, 'subsample': 1}",0.9257399320718098,0.948938587062732,0.9269652628493258,0.9310814442055892,0.9293592436974789,0.9324168939773871,0.008466417140426398,193
224,0.4398165702819824,0.01599237932543557,0.006397819519042969,0.0031989099763108718,1,0.01,8,50,1,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 50, 'reg_lambda': 1, 'subsample': 0.8}",0.9292819019893256,0.9437780926324019,0.9262385186632792,0.932467754543678,0.93031195036154,0.9324156436380451,0.006025125687855039,194
116,0.5837575912475585,0.054469478308666726,0.009594202041625977,0.0032010110927254455,0.8,0.1,8,50,1,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 50, 'reg_lambda': 1, 'subsample': 0.8}",0.9266618146530812,0.9479431307406683,0.9309898377955835,0.9272767246433458,0.9291454954074653,0.9324034006480287,0.007916361973037373,195
137,0.7340913772583008,0.0329340855511139,0.011202383041381835,0.0039178514704345906,0.8,0.1,10,50,2,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 50, 'reg_lambda': 2, 'subsample': 1}",0.9264313440077633,0.9419703928082861,0.9365350791479382,0.9244674614031658,0.9325410396716827,0.9323890634077673,0.006438332317491461,196
119,0.5517704010009765,0.027236699184316898,0.009599018096923827,0.0031986023970996657,0.8,0.1,8,50,2,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 50, 'reg_lambda': 2, 'subsample': 1}",0.9270742358078603,0.945952218096541,0.9320158295876491,0.9299882743795193,0.92687365643932,0.9323808428621779,0.00705023439485129,197
207,0.6797134399414062,0.010112259783783549,0.01119694709777832,0.003918394675661106,0.8,0.2,12,50,1,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 12, 'n_estimators': 50, 'reg_lambda': 1, 'subsample': 1}",0.9354682193110141,0.9433872386163769,0.9329685362517101,0.9170412350986906,0.9329318936877077,0.9323594245930998,0.008562977916515746,198
228,1.6792984008789062,0.024256556984584912,0.009598445892333985,0.003195431105687326,1,0.01,8,100,0,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 100, 'reg_lambda': 0, 'subsample': 0.8}",0.9304039301310043,0.9465873558725816,0.928156146179402,0.9278874340433848,0.9287179988274379,0.9323505730107622,0.007171942914427265,199
232,0.9020204544067383,0.04991417902304315,0.009596014022827148,0.00319783764870896,1,0.01,8,100,2,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 100, 'reg_lambda': 2, 'subsample': 0.8}",0.9270984958757884,0.9440345905804182,0.9295974203634942,0.9303424858315421,0.930513484463553,0.932317295422959,0.005984683813858303,200
62,0.4446097850799561,0.020608415714076317,0.006397342681884766,0.003198672288133718,0.8,0.05,8,50,1,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 50, 'reg_lambda': 1, 'subsample': 0.8}",0.9283236293061621,0.9448285128004691,0.9325898964236857,0.930733339847567,0.9250659566152042,0.9323082669986176,0.006747513065312217,201
152,0.8092645645141602,0.04274167781288655,0.009593725204467773,0.003196728915875914,0.8,0.1,12,50,1,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 12, 'n_estimators': 50, 'reg_lambda': 1, 'subsample': 0.8}",0.9340732654051431,0.9384282782880595,0.936999218291968,0.9212062732069571,0.9308310533515731,0.9323076177087403,0.006132066630357419,202
103,2.2406615734100344,0.10769198738988275,0.011199140548706054,0.003919528784739807,0.8,0.05,12,100,0,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 12, 'n_estimators': 100, 'reg_lambda': 0, 'subsample': 1}",0.9304827753517709,0.9456590775845221,0.93296853625171,0.9198627125268712,0.9325288254836819,0.9323003854397113,0.008209173893878364,203
312,1.3322433471679687,0.024044153117462896,0.009594106674194336,0.0031983143044680582,1,0.05,12,50,0,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.05, 'max_depth': 12, 'n_estimators': 50, 'reg_lambda': 0, 'subsample': 0.8}",0.9357836001940804,0.946172073480555,0.9303913425835451,0.9177618721907367,0.9313440492476059,0.9322905875393046,0.009170424473958647,204
230,0.8780316829681396,0.021694029749143244,0.011193323135375976,0.003918336577765382,1,0.01,8,100,1,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 100, 'reg_lambda': 1, 'subsample': 0.8}",0.928839155749636,0.9431612761383624,0.9281866816494039,0.9303791283955444,0.9308799101035763,0.9322892304073045,0.005523947379301935,205
