,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
752,0.05589866638183594,0.0009364400497019648,0.0035147666931152344,0.0007696536975091286,0.8,0.6,15,70,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.6, 'max_depth': 15, 'n_estimators': 70, 'reg_lambda': 200, 'subsample': 0.8}",0.8999999999999999,0.8357142857142856,0.9785714285714285,0.8416666666666667,0.9548872180451128,0.9021679197994986,0.05778928542594005,1011
842,0.06003084182739258,0.014536468736151826,0.003110456466674805,0.0006801824818883644,0.8,0.6,20,70,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.6, 'max_depth': 20, 'n_estimators': 70, 'reg_lambda': 200, 'subsample': 0.8}",0.8999999999999999,0.8357142857142856,0.9785714285714285,0.8416666666666667,0.9548872180451128,0.9021679197994986,0.05778928542594005,1011
812,0.055674505233764646,0.005277296952262171,0.003032541275024414,0.0005902169804675864,0.8,0.6,19,70,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.6, 'max_depth': 19, 'n_estimators': 70, 'reg_lambda': 200, 'subsample': 0.8}",0.8999999999999999,0.8357142857142856,0.9785714285714285,0.8416666666666667,0.9548872180451128,0.9021679197994986,0.05778928542594005,1011
782,0.06053614616394043,0.0055284966901480385,0.003388643264770508,0.000797390943151683,0.8,0.6,18,70,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.6, 'max_depth': 18, 'n_estimators': 70, 'reg_lambda': 200, 'subsample': 0.8}",0.8999999999999999,0.8357142857142856,0.9785714285714285,0.8416666666666667,0.9548872180451128,0.9021679197994986,0.05778928542594005,1011
872,0.050863027572631836,0.0017670012454006898,0.0030453681945800783,0.0006729326514145062,0.8,0.6,25,70,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.6, 'max_depth': 25, 'n_estimators': 70, 'reg_lambda': 200, 'subsample': 0.8}",0.8999999999999999,0.8357142857142856,0.9785714285714285,0.8416666666666667,0.9548872180451128,0.9021679197994986,0.05778928542594005,1011
1064,0.06877975463867188,0.013153566884926688,0.0037035465240478514,0.0011586481573907896,0.8,1,15,74,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 1, 'max_depth': 15, 'n_estimators': 74, 'reg_lambda': 200, 'subsample': 0.8}",0.9071428571428571,0.8357142857142856,0.9785714285714285,0.8416666666666666,0.9473684210526316,0.9020927318295741,0.05653634285198768,1016
1124,0.0587407112121582,0.004097489758433962,0.0033073902130126955,0.00040314350878571496,0.8,1,19,74,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 1, 'max_depth': 19, 'n_estimators': 74, 'reg_lambda': 200, 'subsample': 0.8}",0.9071428571428571,0.8357142857142856,0.9785714285714285,0.8416666666666666,0.9473684210526316,0.9020927318295741,0.05653634285198768,1016
1184,0.06334085464477539,0.00592621017571428,0.0034397602081298827,0.00039836371751029336,0.8,1,25,74,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 1, 'max_depth': 25, 'n_estimators': 74, 'reg_lambda': 200, 'subsample': 0.8}",0.9071428571428571,0.8357142857142856,0.9785714285714285,0.8416666666666666,0.9473684210526316,0.9020927318295741,0.05653634285198768,1016
1154,0.060233259201049806,0.0022902786970529455,0.003782796859741211,0.0007359705639614947,0.8,1,20,74,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 1, 'max_depth': 20, 'n_estimators': 74, 'reg_lambda': 200, 'subsample': 0.8}",0.9071428571428571,0.8357142857142856,0.9785714285714285,0.8416666666666666,0.9473684210526316,0.9020927318295741,0.05653634285198768,1016
1094,0.06070675849914551,0.003977478364236611,0.003290605545043945,0.0004845484059939426,0.8,1,18,74,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 1, 'max_depth': 18, 'n_estimators': 74, 'reg_lambda': 200, 'subsample': 0.8}",0.9071428571428571,0.8357142857142856,0.9785714285714285,0.8416666666666666,0.9473684210526316,0.9020927318295741,0.05653634285198768,1016
1609,0.0773160457611084,0.005713774426734012,0.0033102035522460938,0.0003991966945360117,1,0.67,20,75,100,1,"{'colsample_bytree': 1, 'learning_rate': 0.67, 'max_depth': 20, 'n_estimators': 75, 'reg_lambda': 100, 'subsample': 1}",0.8785714285714286,0.8428571428571427,0.9857142857142858,0.8333333333333334,0.9699248120300752,0.9020802005012533,0.06384937929641495,1021
1501,0.0778000831604004,0.01187130544933542,0.0045623779296875,0.0024738472244636303,1,0.67,15,70,100,1,"{'colsample_bytree': 1, 'learning_rate': 0.67, 'max_depth': 15, 'n_estimators': 70, 'reg_lambda': 100, 'subsample': 1}",0.8785714285714286,0.8428571428571427,0.9857142857142858,0.8333333333333334,0.9699248120300752,0.9020802005012533,0.06384937929641495,1021
1603,0.07460670471191407,0.003651676620238334,0.003668975830078125,0.0009422470006337335,1,0.67,20,74,100,1,"{'colsample_bytree': 1, 'learning_rate': 0.67, 'max_depth': 20, 'n_estimators': 74, 'reg_lambda': 100, 'subsample': 1}",0.8785714285714286,0.8428571428571427,0.9857142857142858,0.8333333333333334,0.9699248120300752,0.9020802005012533,0.06384937929641495,1021
1621,0.07165145874023438,0.0024226624018612052,0.0029874801635742187,6.298222877751014e-06,1,0.67,25,70,100,1,"{'colsample_bytree': 1, 'learning_rate': 0.67, 'max_depth': 25, 'n_estimators': 70, 'reg_lambda': 100, 'subsample': 1}",0.8785714285714286,0.8428571428571427,0.9857142857142858,0.8333333333333334,0.9699248120300752,0.9020802005012533,0.06384937929641495,1021
1519,0.0729865550994873,0.002079301206730084,0.0030762672424316405,0.0005336909951591151,1,0.67,15,75,100,1,"{'colsample_bytree': 1, 'learning_rate': 0.67, 'max_depth': 15, 'n_estimators': 75, 'reg_lambda': 100, 'subsample': 1}",0.8785714285714286,0.8428571428571427,0.9857142857142858,0.8333333333333334,0.9699248120300752,0.9020802005012533,0.06384937929641495,1021
1531,0.08944339752197265,0.02320434853838646,0.005077505111694336,0.0032212053955548883,1,0.67,18,70,100,1,"{'colsample_bytree': 1, 'learning_rate': 0.67, 'max_depth': 18, 'n_estimators': 70, 'reg_lambda': 100, 'subsample': 1}",0.8785714285714286,0.8428571428571427,0.9857142857142858,0.8333333333333334,0.9699248120300752,0.9020802005012533,0.06384937929641495,1021
