,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
546,0.4948566436767578,0.026122748345850575,0.004591178894042969,0.0029028646766093326,1,0.2,10,120,0,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 120, 'reg_lambda': 0, 'subsample': 0.8}",0.9360747210092187,0.9412741840922415,0.931966972835646,0.906170607777995,0.9123998436583937,0.925577265874699,0.013767214646582605,543
572,0.5894733905792237,0.032791256443137504,0.005491209030151367,0.0034233508545628913,1,0.2,12,120,1,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.2, 'max_depth': 12, 'n_estimators': 120, 'reg_lambda': 1, 'subsample': 0.8}",0.9316351285783602,0.9416528239202657,0.9264583740472934,0.9045583349618916,0.9231727574750831,0.9254954837965788,0.012193779516165532,544
240,0.355611515045166,0.017471780902427646,0.005349206924438477,0.002960688678852305,0.8,0.2,10,70,0,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 70, 'reg_lambda': 0, 'subsample': 0.8}",0.9307132459970887,0.9525723079929647,0.9238811803791285,0.9075019542700802,0.9125586281024036,0.9254454633483331,0.015837311996126903,545
176,0.3740383625030518,0.00861047825831996,0.005832386016845703,0.002787133121337629,0.8,0.15,10,80,1,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.15, 'max_depth': 10, 'n_estimators': 80, 'reg_lambda': 1, 'subsample': 0.8}",0.9347889374090248,0.9489324799687315,0.9205100644909127,0.9070011725620482,0.9157587453586087,0.9253982799578653,0.014814262423700505,546
186,0.5008582592010498,0.012141518654894665,0.006345701217651367,0.0014721286048171426,0.8,0.15,10,120,0,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.15, 'max_depth': 10, 'n_estimators': 120, 'reg_lambda': 0, 'subsample': 0.8}",0.9390587093643863,0.9428253859683409,0.926531659175298,0.9043751221418801,0.9140609732264999,0.925370369975281,0.014574633426351749,547
170,0.35532045364379883,0.032717338201027256,0.005199289321899414,0.0034835645172245707,0.8,0.15,10,70,1,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.15, 'max_depth': 10, 'n_estimators': 70, 'reg_lambda': 1, 'subsample': 0.8}",0.9358442503639011,0.9483461989446942,0.918482509282783,0.9085768028141489,0.9146594684385383,0.9251818459688131,0.01470784223036326,548
190,0.5021244525909424,0.018576393178907847,0.0027013778686523437,0.002482002358223449,0.8,0.15,10,120,2,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.15, 'max_depth': 10, 'n_estimators': 120, 'reg_lambda': 2, 'subsample': 0.8}",0.9312954876273655,0.9402604064881767,0.9283271448114129,0.9084180183701387,0.9170534492866914,0.9250709013167571,0.01115049515739513,549
218,0.2657526969909668,0.008090265439608455,0.0044157981872558595,0.003677581143716285,0.8,0.2,8,70,1,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 8, 'n_estimators': 70, 'reg_lambda': 1, 'subsample': 0.8}",0.9257763221737021,0.9441078757084229,0.9275698651553643,0.9128395544264216,0.9150381082665623,0.9250663451460946,0.011130242694454789,550
270,0.5633403301239014,0.037790148683956415,0.005901432037353516,0.0031026175790783953,0.8,0.2,12,80,0,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 12, 'n_estimators': 80, 'reg_lambda': 0, 'subsample': 0.8}",0.9246967491508976,0.9477843462966582,0.9261041625952707,0.9077095954660934,0.9185435802227868,0.9249676867463414,0.0131230773588685,551
220,0.2766718864440918,0.011863448848903547,0.005114316940307617,0.001587682382401731,0.8,0.2,8,70,2,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 8, 'n_estimators': 70, 'reg_lambda': 2, 'subsample': 0.8}",0.9336487142163997,0.941481825288255,0.927374438147352,0.912155559898378,0.9094928669142075,0.9248306808929184,0.012307690703049344,552
