,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
522,0.6975438594818115,0.04139400999162343,0.00983567237854004,0.0022715376357414626,0.8,0.13,10,15,1,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.13, 'max_depth': 10, 'n_estimators': 15, 'reg_lambda': 1, 'subsample': 0.8}",0.9493293845315904,0.9405233941316415,0.9372585081073784,0.9425818752425464,0.9434930062260617,0.9426372336478437,0.00397289065163919,1
882,0.36290526390075684,0.027728855398989963,0.006334257125854492,0.0011465462103050948,1,0.05,9,15,1,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 15, 'reg_lambda': 1, 'subsample': 0.8}",0.9426402505446624,0.9485379722273778,0.940135319823848,0.939806300302023,0.9391735704523596,0.9420586826700541,0.003447197059615068,2
1088,0.6347867012023926,0.01695427898528411,0.006090688705444336,0.0015775472547723264,1,0.1,9,20,0,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 20, 'reg_lambda': 0, 'subsample': 0.8}",0.9464869281045751,0.9405655761216191,0.9352590817824422,0.9463107631565627,0.9411476875833094,0.9419540073497018,0.004169618997522777,3
292,0.5367270469665527,0.03254369550015523,0.009176969528198242,0.002062825295565442,0.8,0.1,9,20,2,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 20, 'reg_lambda': 2, 'subsample': 0.8}",0.942665781590414,0.941881654208919,0.9411223783893229,0.9428349671824118,0.9399412826699514,0.9416892128082038,0.0010658362343017585,4
546,0.7455545425415039,0.06044662899360091,0.010604000091552735,0.0033057849365232266,0.8,0.13,10,22,1,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.13, 'max_depth': 10, 'n_estimators': 22, 'reg_lambda': 1, 'subsample': 0.8}",0.9470996732026145,0.9372331989133919,0.9397472455160545,0.9445222467815142,0.9394941535761893,0.9416193035979529,0.0036254739969172247,5
572,1.6039047241210938,0.1811579258561825,0.012820959091186523,0.005608449640367554,0.8,0.13,15,20,2,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.13, 'max_depth': 15, 'n_estimators': 20, 'reg_lambda': 2, 'subsample': 0.8}",0.9463167211328977,0.9393085528202879,0.9349047530666306,0.9450959218452091,0.9418900906069145,0.9415032078943881,0.004112986712140283,6
84,0.6325937271118164,0.18728521231914252,0.043029260635375974,0.026131458988353035,0.8,0.05,9,15,2,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 15, 'reg_lambda': 2, 'subsample': 0.8}",0.9441380718954249,0.9464035635345134,0.9324328884539457,0.9412067423692779,0.942936203958358,0.941423494042304,0.004802838462642617,7
554,1.2527880191802978,0.05573416960208377,0.013477277755737305,0.001018028475745345,0.8,0.13,10,30,1,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.13, 'max_depth': 10, 'n_estimators': 30, 'reg_lambda': 1, 'subsample': 0.8}",0.9444274237472766,0.9476605868358445,0.9419575817908786,0.9391060792683955,0.9333355830394654,0.9412974509363721,0.0048767909779327615,8
122,0.5565720558166504,0.06080854494865339,0.015773725509643555,0.01343449133905761,0.8,0.05,10,15,1,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 15, 'reg_lambda': 1, 'subsample': 0.8}",0.9488528050108932,0.9469856749962036,0.9285605817740057,0.9404390301516864,0.9415104526971165,0.9412697089259812,0.007105568409401552,9
354,1.1890085220336915,0.09293072903102033,0.009025955200195312,0.0013891385917585196,0.8,0.1,10,30,1,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 30, 'reg_lambda': 1, 'subsample': 0.8}",0.944972086056645,0.9420419457708337,0.9360183576020382,0.9439148261258373,0.9393338620142744,0.9412562155139257,0.0032441909560129907,10
538,0.8086806774139405,0.07616078694273722,0.013471221923828125,0.006283360576899069,0.8,0.13,10,21,1,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.13, 'max_depth': 10, 'n_estimators': 21, 'reg_lambda': 1, 'subsample': 0.8}",0.9473549836601307,0.9375031636492483,0.9380599659169521,0.942953076754349,0.9403884117637135,0.9412519203488786,0.0036091193347462668,11
284,0.4209846019744873,0.03717341377212407,0.007940721511840821,0.0010542117233900477,0.8,0.1,9,15,2,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 15, 'reg_lambda': 2, 'subsample': 0.8}",0.9428104575163397,0.9451718494271687,0.9372669445053741,0.9423540924966676,0.9385492770006918,0.9412305241892482,0.0029048817561863768,12
886,0.264555549621582,0.012388326716279166,0.005915927886962891,0.0006914648727817613,1,0.05,9,15,5,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 15, 'reg_lambda': 5, 'subsample': 0.8}",0.9390999455337691,0.9485042266353957,0.9411139419913274,0.9391060792683956,0.9381190207029207,0.9411886428263617,0.0037853838382791586,13
879,0.5249485015869141,0.029000724071923126,0.006817436218261719,0.0007134524915843946,1,0.05,8,30,5,1,"{'colsample_bytree': 1, 'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 30, 'reg_lambda': 5, 'subsample': 1}",0.9425806781045751,0.9482848802875125,0.9360858487860023,0.9417044898510132,0.9370982165454638,0.9411508227149132,0.00436631168945392,14
1096,0.6586500644683838,0.02998459658423803,0.006763839721679687,0.0014584708367190965,1,0.1,9,21,0,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 21, 'reg_lambda': 0, 'subsample': 0.8}",0.945380582788671,0.9398906642819782,0.9348203890866755,0.9454839961530026,0.9397303727200633,0.9410612010060782,0.0040076718792369966,15
530,0.713764238357544,0.06465210218946643,0.008487510681152343,0.0016417464606078435,0.8,0.13,10,20,1,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.13, 'max_depth': 10, 'n_estimators': 20, 'reg_lambda': 1, 'subsample': 0.8}",0.9487506808278867,0.9360352303980293,0.9377225099971316,0.9424637656706093,0.9402365565997942,0.9410417486986902,0.004431267814291665,16
914,0.6549099922180176,0.04693512184947831,0.0067822933197021484,0.00023925087613699663,1,0.05,9,30,1,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 30, 'reg_lambda': 1, 'subsample': 0.8}",0.9425721677559912,0.94016906541583,0.9379840383349926,0.9447584659253885,0.9396038267501308,0.9410175128364665,0.0023804210072881538,17
1094,0.36923789978027344,0.020726800736852267,0.006908416748046875,0.001224250119870314,1,0.1,9,20,5,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 20, 'reg_lambda': 5, 'subsample': 0.8}",0.9389808006535948,0.9380515295189568,0.9419407089948876,0.9471122209661362,0.9384649130207368,0.9409100346308625,0.0033882449700177826,18
1104,0.7167340755462647,0.02333414674254078,0.00696096420288086,0.0007726819535543997,1,0.1,9,22,0,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 22, 'reg_lambda': 0, 'subsample': 0.8}",0.9453125,0.9403715389677224,0.9342804596149628,0.9441847908616937,0.9403377933757403,0.9408974165640238,0.003864547480481919,19
300,1.3434062004089355,0.31957165726032577,0.018613481521606447,0.010876947133765276,0.8,0.1,9,21,2,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 21, 'reg_lambda': 2, 'subsample': 0.8}",0.9401296977124184,0.9413754703291882,0.9402281202017987,0.9429024583663759,0.9396544451381038,0.940858038349577,0.0011681868543990477,20
1110,0.4333794116973877,0.030162972524242587,0.005810928344726562,0.001233588754275089,1,0.1,9,22,5,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 22, 'reg_lambda': 5, 'subsample': 0.8}",0.9383425245098039,0.9379081107530328,0.9434086422461067,0.9459901800327333,0.9384564766227412,0.9408211868328836,0.0032752114359935456,21
884,0.33592681884765624,0.013385331369827013,0.007215690612792969,0.001800672442191353,1,0.05,9,15,2,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 15, 'reg_lambda': 2, 'subsample': 0.8}",0.9370319308278866,0.9491116472910727,0.9419153998009011,0.9389964060944538,0.9367270150336613,0.9407564798095951,0.004568558419680269,22
308,0.5796713829040527,0.04386396084867419,0.010039186477661133,0.001711833434474869,0.8,0.1,9,22,2,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 22, 'reg_lambda': 2, 'subsample': 0.8}",0.939721200980392,0.9415188890951119,0.939460407984207,0.9428855855703849,0.9401943746098167,0.9407560916479826,0.0012792126635006627,23
906,0.47211694717407227,0.031240942130397402,0.0066297054290771484,0.0004887658327931055,1,0.05,9,22,1,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 22, 'reg_lambda': 1, 'subsample': 0.8}",0.941763684640523,0.941206742369278,0.9409536504294126,0.94165387146304,0.9380599659169522,0.9407275829638412,0.0013658988258163293,24
1062,0.3432765007019043,0.023908264239273502,0.006577730178833008,0.0009925854586337807,1,0.1,8,21,5,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 21, 'reg_lambda': 5, 'subsample': 0.8}",0.9415764569716776,0.9466482190763831,0.9331752914775506,0.9420419457708336,0.9401521926198391,0.9407188211832569,0.004355912431272992,25
1092,0.41373543739318847,0.022207897598739507,0.005683755874633789,0.0013493230730470198,1,0.1,9,20,2,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 20, 'reg_lambda': 2, 'subsample': 0.8}",0.9460699210239651,0.9391651340543642,0.9345926063407967,0.9436701705839676,0.9398569186899961,0.9406709501386178,0.003950205121359786,26
1246,0.2645824432373047,0.014218654685320208,0.006180667877197265,0.0012126368565936318,1,0.13,8,15,5,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.13, 'max_depth': 8, 'n_estimators': 15, 'reg_lambda': 5, 'subsample': 0.8}",0.9402233115468409,0.9529502083790304,0.9308637184267805,0.9416538714630402,0.9376550188131676,0.9406692257257718,0.007172507487832894,27
1100,0.44889159202575685,0.011429044307309157,0.0054799079895019535,0.0006562452675726017,1,0.1,9,21,2,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 21, 'reg_lambda': 2, 'subsample': 0.8}",0.944614651416122,0.9388276781345436,0.9353940641503703,0.9439823173098014,0.9404559029476776,0.9406549227917029,0.0034001785434777704,28
1082,0.3435173988342285,0.021878686010860248,0.00574650764465332,0.0008262566471966401,1,0.1,9,15,1,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 15, 'reg_lambda': 1, 'subsample': 0.8}",0.9401211873638344,0.9409958324193901,0.9328800175477078,0.9486138998093374,0.9403209205797491,0.9405863715440038,0.004985651827220459,29
1151,0.5640735149383544,0.015768958734468628,0.005756950378417969,0.0009895547842798172,1,0.1,10,22,5,1,"{'colsample_bytree': 1, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 22, 'reg_lambda': 5, 'subsample': 1}",0.9469635076252724,0.9418816542089189,0.9302225521791215,0.9473146945180287,0.9362883223378947,0.9405341461738473,0.006534283329997906,30
1084,0.31703963279724123,0.020361476135628064,0.007008790969848633,0.0015476304702384102,1,0.1,9,15,2,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 15, 'reg_lambda': 2, 'subsample': 0.8}",0.9398999183006536,0.9407427404795248,0.9338586397151871,0.9463866907385222,0.9416116894730627,0.9404999357413901,0.004010378254824752,31
1054,0.32088732719421387,0.013370207712140434,0.007423496246337891,0.002018244817456814,1,0.1,8,20,5,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 20, 'reg_lambda': 5, 'subsample': 0.8}",0.9392190904139432,0.9470194205881857,0.9344913695648506,0.9420756913628158,0.9396881907300857,0.9404987525319761,0.004083847295387131,32
890,0.4393432140350342,0.030550677210176774,0.006421470642089843,0.0005924561631295285,1,0.05,9,20,1,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 20, 'reg_lambda': 1, 'subsample': 0.8}",0.9420785675381262,0.9429108947643714,0.940599321713601,0.9391145156663911,0.9377646919871092,0.9404935983339199,0.0018823084602428547,33
687,0.4877310276031494,0.021254928065259544,0.00930018424987793,0.0010446407529769366,0.8,0.2,9,15,5,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 9, 'n_estimators': 15, 'reg_lambda': 5, 'subsample': 1}",0.9432359749455338,0.9499974690806015,0.9321713601160848,0.9455177417449846,0.9315301938684258,0.9404905479511262,0.007384963475965998,34
1143,0.5159204006195068,0.014001065210209489,0.007037925720214844,0.0017124517198500637,1,0.1,10,21,5,1,"{'colsample_bytree': 1, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 21, 'reg_lambda': 5, 'subsample': 1}",0.9456784449891067,0.9411223783893229,0.9313445931125246,0.9473062581200331,0.9369969797695176,0.940489730876101,0.005824446680966183,35
1535,0.5692527294158936,0.023988684801175608,0.005923080444335938,0.0006413501150855731,1,0.2,10,20,5,1,"{'colsample_bytree': 1, 'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 20, 'reg_lambda': 5, 'subsample': 1}",0.9403850081699345,0.9478799331837279,0.9346263519327788,0.9494322304149022,0.9300960062091891,0.9404839059821064,0.007443156728591946,36
1070,0.3315366268157959,0.015721527150180468,0.0059814453125,0.0004914268576541019,1,0.1,8,22,5,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 22, 'reg_lambda': 5, 'subsample': 0.8}",0.9424274918300654,0.9469181838122396,0.9310661919786727,0.9426071844365329,0.9393254256162789,0.9404688955347579,0.005286209526297512,37
1112,0.9463448524475098,0.05183894757756027,0.005845785140991211,0.000904590742409259,1,0.1,9,30,0,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 30, 'reg_lambda': 0, 'subsample': 0.8}",0.9429976851851851,0.9469688022002126,0.9277000691784636,0.9446403563534513,0.9400003374559199,0.9404614500746465,0.006772102260504993,38
898,0.4555399417877197,0.027607227388079723,0.007428741455078125,0.0019222542768618333,1,0.05,9,21,1,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 21, 'reg_lambda': 1, 'subsample': 0.8}",0.9415594362745099,0.942295037710699,0.9402618657937806,0.9403293569777448,0.9378490559670642,0.9404589505447596,0.0015132396717423904,39
1102,0.3879206657409668,0.013258036830256581,0.007029104232788086,0.0009669897041710457,1,0.1,9,21,5,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 21, 'reg_lambda': 5, 'subsample': 0.8}",0.9375936138344226,0.9384902222147232,0.9413332883392107,0.9470025477921946,0.9378068739770867,0.9404453092315276,0.003541235855183985,40
908,0.46943202018737795,0.0104066460926867,0.007573890686035156,0.000885171613404781,1,0.05,9,22,2,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 22, 'reg_lambda': 2, 'subsample': 0.8}",0.9393212145969498,0.9431049319182683,0.9421769281387619,0.9414260887171613,0.9361449035719707,0.9404348133886223,0.0024815540310781496,41
116,0.9037561893463135,0.08544336244557488,0.013018941879272461,0.004679432074405788,0.8,0.05,9,30,2,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 30, 'reg_lambda': 2, 'subsample': 0.8}",0.9430317265795206,0.9467832014443113,0.9331078002935868,0.9410380144093677,0.9381274571009162,0.9404176399655405,0.004613401777409857,42
1351,0.6346006393432617,0.03557946526364725,0.007267141342163086,0.0010240747976088776,1,0.13,10,22,5,1,"{'colsample_bytree': 1, 'learning_rate': 0.13, 'max_depth': 10, 'n_estimators': 22, 'reg_lambda': 5, 'subsample': 1}",0.9460443899782135,0.9461251624006614,0.9311336831626369,0.9480233519496516,0.9306612448748882,0.9403975664732103,0.007790507906361267,43
82,0.667936897277832,0.2301203068798933,0.04352617263793945,0.03574774388396073,0.8,0.05,9,15,1,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 15, 'reg_lambda': 1, 'subsample': 0.8}",0.9463082107843138,0.9455767965309532,0.9324835068419186,0.940531830529637,0.9370813437494727,0.940396337687259,0.005203995243113803,44
92,0.4539056301116943,0.05158364964908397,0.01006312370300293,0.0038666270764139304,0.8,0.05,9,20,2,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 20, 'reg_lambda': 2, 'subsample': 0.8}",0.9441465822440087,0.9439654445138105,0.93415391364503,0.9394604079842072,0.9402112474058076,0.9403875191585728,0.0036518638990758593,45
1086,0.270066499710083,0.014121418997086566,0.0051877498626708984,0.0015110022083912962,1,0.1,9,15,5,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 15, 'reg_lambda': 5, 'subsample': 0.8}",0.935687295751634,0.9417044898510132,0.9403631025697269,0.9459564344407512,0.9381949482848803,0.9403812541796011,0.0034538991373845927,46
580,1.3925843238830566,0.06914467574112777,0.012404489517211913,0.0010282978159121393,0.8,0.13,15,21,2,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.13, 'max_depth': 15, 'n_estimators': 21, 'reg_lambda': 2, 'subsample': 0.8}",0.9451763344226578,0.9381949482848804,0.9331837278755464,0.944353518821604,0.9409789596233991,0.9403774978056175,0.00437522983469732,47
1159,0.8199377059936523,0.030330424439591355,0.008388471603393555,0.001236800274440652,1,0.1,10,30,5,1,"{'colsample_bytree': 1, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 30, 'reg_lambda': 5, 'subsample': 1}",0.94838473583878,0.9440413720957699,0.9289992744697724,0.94684225623028,0.9335464929893532,0.940362826324791,0.0076871119939995215,48
130,0.6645977973937989,0.0685252503636459,0.008602666854858398,0.0015756222539323656,0.8,0.05,10,20,1,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 20, 'reg_lambda': 1, 'subsample': 0.8}",0.9454656862745098,0.9466819646683651,0.9306949904668702,0.939721936322068,0.9392410616363238,0.9403611278736272,0.005676386541375972,49
504,1.2935893058776855,0.11189336214501885,0.011774206161499023,0.003324755227525876,0.8,0.13,9,22,0,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.13, 'max_depth': 9, 'n_estimators': 22, 'reg_lambda': 0, 'subsample': 0.8}",0.9411083877995643,0.9369126157895625,0.9403546661717312,0.9428180943864207,0.9405065213356505,0.9403400570965859,0.0019238647852697556,50
1135,0.5298666000366211,0.04091760566489281,0.006495618820190429,0.0008412812265958867,1,0.1,10,20,5,1,"{'colsample_bytree': 1, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 20, 'reg_lambda': 5, 'subsample': 1}",0.9462656590413943,0.9412489243592556,0.9301888065871395,0.9471037845681407,0.936625778257715,0.9402865905627291,0.006301051789441829,51
1527,0.42395358085632323,0.016941739031755648,0.005969572067260742,0.0010913681791000546,1,0.2,10,15,5,1,"{'colsample_bytree': 1, 'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 15, 'reg_lambda': 5, 'subsample': 1}",0.9390318627450981,0.9467578922503248,0.9372585081073785,0.9476690232338401,0.9305600080989421,0.9402554588871167,0.006351743751865633,52
892,0.4220719814300537,0.03134983069601797,0.006713199615478516,0.0013233282064683681,1,0.05,9,20,2,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 20, 'reg_lambda': 2, 'subsample': 0.8}",0.9375340413943356,0.9444631919955455,0.9427590396004522,0.9397219363220679,0.9367017058396747,0.9402359830304151,0.0029762714249414943,53
912,1.0413290023803712,0.06463446996836768,0.0070000171661376955,0.00046561107063369946,1,0.05,9,30,0,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 30, 'reg_lambda': 0, 'subsample': 0.8}",0.9445295479302832,0.9365245414817689,0.9362208311539306,0.9459395616447601,0.9378912379570418,0.940221144033557,0.004155923002164915,54
924,0.3506619930267334,0.025343210132583515,0.006583118438720703,0.0015284776060977897,1,0.05,10,15,2,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 15, 'reg_lambda': 2, 'subsample': 0.8}",0.9421551606753813,0.9481836435115663,0.9303997165370272,0.9384396038267502,0.94189852700491,0.9402153303111269,0.005823909108527594,55
1309,0.5611032009124756,0.028170133035581787,0.006306695938110352,0.0011168976045445372,1,0.13,9,22,2,1,"{'colsample_bytree': 1, 'learning_rate': 0.13, 'max_depth': 9, 'n_estimators': 22, 'reg_lambda': 2, 'subsample': 1}",0.9455678104575164,0.9406583764995696,0.9285352725800193,0.9497021951507585,0.9364317411038184,0.9401790791583364,0.007342733323351716,56
1053,0.35724101066589353,0.005415590058195263,0.006049489974975586,0.0015303304870275564,1,0.1,8,20,2,1,"{'colsample_bytree': 1, 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 20, 'reg_lambda': 2, 'subsample': 1}",0.9518569580610021,0.9393338620142745,0.9325931800158603,0.9438557713398688,0.9331584186815597,0.9401596380225129,0.007175499461708094,57
114,1.0938333034515382,0.17003945780373336,0.016875743865966797,0.011894936822123213,0.8,0.05,9,30,1,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 30, 'reg_lambda': 1, 'subsample': 0.8}",0.9456358932461872,0.9406921220915518,0.934449187574873,0.9421600553427708,0.9378068739770868,0.9401488264464939,0.003805751923899094,58
1046,0.22301602363586426,0.014712767998122869,0.0050986289978027345,0.0015353360022151111,1,0.1,8,15,5,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 15, 'reg_lambda': 5, 'subsample': 0.8}",0.9376531862745097,0.953009263164999,0.933360892233452,0.9381358934989117,0.9384986586127188,0.9401315787569182,0.006700277141378419,59
900,0.4101554870605469,0.027379501716690458,0.006614875793457031,0.0007342604877454726,1,0.05,9,21,2,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 21, 'reg_lambda': 2, 'subsample': 0.8}",0.9380446623093681,0.9437629709619181,0.9422697285167125,0.9401437562218435,0.9364148683078273,0.9401271972635339,0.0026805933248633526,60
871,0.3760035037994385,0.028048768933999085,0.007616710662841797,0.0023764171031402694,1,0.05,8,22,5,1,"{'colsample_bytree': 1, 'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 22, 'reg_lambda': 5, 'subsample': 1}",0.9423253676470589,0.9503180522044308,0.9362377039499215,0.938751750552584,0.9329896907216495,0.9401245130151288,0.005943895237337256,61
1543,0.5948042392730712,0.03001727049054714,0.006603717803955078,0.0012636685361480206,1,0.2,10,21,5,1,"{'colsample_bytree': 1, 'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 21, 'reg_lambda': 5, 'subsample': 1}",0.9414232706971678,0.9471206573641318,0.9338586397151873,0.950022778274588,0.9280543978942751,0.9400959487890701,0.008167658539408791,62
466,0.6278908252716064,0.03419667692570707,0.011670923233032227,0.0017241316958176301,0.8,0.13,8,22,1,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.13, 'max_depth': 8, 'n_estimators': 22, 'reg_lambda': 1, 'subsample': 0.8}",0.936044730392157,0.9439485717178193,0.9348878802706396,0.9457708336848498,0.9397809911080366,0.9400866014347005,0.0042586883351403045,63
926,0.296536922454834,0.026170103467378365,0.006629753112792969,0.0008374656460951456,1,0.05,10,15,5,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 15, 'reg_lambda': 5, 'subsample': 0.8}",0.9387510212418301,0.9449525030792854,0.9362039583579395,0.9374525452612752,0.9430374407343041,0.9400794937349268,0.00335204840143296,64
1343,0.6191505432128906,0.040851669111416064,0.007044744491577148,0.0013312268644665186,1,0.13,10,21,5,1,"{'colsample_bytree': 1, 'learning_rate': 0.13, 'max_depth': 10, 'n_estimators': 21, 'reg_lambda': 5, 'subsample': 1}",0.9466996868191723,0.9442522820456578,0.9306528084768927,0.9479896063576696,0.9307118632628613,0.9400612493924507,0.007751415764857236,65
154,1.0482033729553222,0.046583525047201306,0.011508464813232422,0.001445357902709703,0.8,0.05,10,30,1,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 30, 'reg_lambda': 1, 'subsample': 0.8}",0.9401041666666666,0.9445897379654784,0.9351747178024871,0.9403209205797491,0.9398653550879916,0.9400109796204745,0.0029826300502187987,66
588,1.3394599437713623,0.046226451199872225,0.012746143341064452,0.004483650006021118,0.8,0.13,15,22,2,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.13, 'max_depth': 15, 'n_estimators': 22, 'reg_lambda': 2, 'subsample': 0.8}",0.9446316721132898,0.9381949482848803,0.932981254323654,0.9444716283935412,0.9397303727200633,0.9400019751670857,0.004336854366521743,67
138,1.1754428386688232,0.2023678067685876,0.013530206680297852,0.005401914302328896,0.8,0.05,10,21,1,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 21, 'reg_lambda': 1, 'subsample': 0.8}",0.9449720860566447,0.9466819646683652,0.9293114211956064,0.9402787385897716,0.9387517505525841,0.9399991922125945,0.0060869011338035295,68
458,0.5101008892059327,0.07440589790176762,0.008906745910644531,0.0019278845547342862,0.8,0.13,8,21,1,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.13, 'max_depth': 8, 'n_estimators': 21, 'reg_lambda': 1, 'subsample': 0.8}",0.9372702205882354,0.9449103210893076,0.934364823594918,0.9460154892267197,0.9373513084853291,0.939982432596902,0.004615588722184822,69
244,0.4719682216644287,0.10329307083478527,0.010375595092773438,0.00335064250959793,0.8,0.1,8,15,2,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 15, 'reg_lambda': 2, 'subsample': 0.8}",0.9415764569716776,0.9488163733612297,0.9299610238412608,0.9397725547100408,0.9396881907300859,0.939962919922859,0.006018916511532803,70
877,0.7167686462402344,0.02348150640833564,0.00653371810913086,0.0005110448402537613,1,0.05,8,30,2,1,"{'colsample_bytree': 1, 'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 30, 'reg_lambda': 2, 'subsample': 1}",0.9459252450980392,0.9431808595002278,0.9329643815276629,0.9426578028245061,0.93505660823055,0.9399569794361972,0.005024303098261217,71
100,0.528930377960205,0.022523539227877958,0.009604406356811524,0.0023605929609383357,0.8,0.05,9,21,2,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 21, 'reg_lambda': 2, 'subsample': 0.8}",0.9431253404139434,0.943729225369936,0.9327872171697572,0.9397472455160545,0.9403209205797493,0.9399419898098881,0.0038948468430972734,72
